Objects
100
,,Global Angle (Quaternion) nb01b:nb01b,,,,,,,Global Angle (Quaternion) nb02b:nb02b,,,,,,,Global Angle (Quaternion) nb04:ID,,,,,,,Global Angle (Quaternion) nb05:ID,,,,,,,Global Angle (Quaternion) nb08:ID,,,,,,,Global Angle (Quaternion) nb10b:nb10b,,,,,,,Global Angle (Quaternion) nb15b:nb15b,,,,,,,Global Angle (Quaternion) nb17b:nb17b,,,,,,,Global Angle (Quaternion) nb19:ID,,,,,,,Global Angle (Quaternion) nb20:ID,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm,,,,,mm,mm,mm
3752,0,,,,,,,,,,,,,,,,,,,,,,0.497649,0.322278,0.556413,-0.58214,1432.42,1056.99,109.454,0.211537,0.408048,0.717898,-0.52285,367.212,-5947.07,1691.7,-0.0963952,-0.32512,-0.414474,0.844522,-114.308,-5477.49,1670.01,-0.159649,-0.59866,-0.413688,0.667069,326.521,-131.79,74.9568,0.59273,-0.598645,0.457831,0.284054,-17.6933,-290.325,108.506,-0.182038,-0.167829,-0.71119,0.657954,-395.981,-6178.3,1732.76,,,,,,,
3753,0,,,,,,,,0.732644,0.42615,0.437994,-0.299651,-266.836,-2873.09,974.993,,,,,,,,0.509465,0.322894,0.554757,-0.573088,1432.69,1059.46,109.365,0.213389,0.405798,0.71682,-0.525321,367.736,-5947.31,1691.85,-0.0962087,-0.323706,-0.414945,0.844854,-114.248,-5477.57,1669.95,-0.162642,-0.602825,-0.403478,0.668847,325.84,-131.771,74.861,0.590493,-0.599914,0.464699,0.274729,-17.7304,-290.248,108.273,-0.182685,-0.167032,-0.71129,0.65787,-395.868,-6178.26,1732.77,-0.483329,-0.159308,-0.664592,0.547113,709.859,-517.167,417.64
3754,0,,,,,,,,0.737596,0.424966,0.418294,-0.31684,-268.068,-2853.05,970.95,,,,,,,,0.519354,0.328624,0.552801,-0.562751,1432.86,1062.29,109.745,0.215983,0.403352,0.715751,-0.527598,368.233,-5947.4,1692.05,-0.0954148,-0.322061,-0.416168,0.844972,-114.202,-5477.65,1669.82,-0.164557,-0.609291,-0.395871,0.667062,325.629,-132.002,74.6462,0.596134,-0.596065,0.460713,0.277623,-17.8077,-290.017,108.178,-0.182018,-0.16785,-0.712134,0.656933,-395.897,-6178.21,1732.81,-0.491332,-0.177805,-0.62976,0.574788,707.496,-489.796,415.831
3755,0,,,,,,,,,,,,,,,,,,,,,,0.533688,0.334242,0.537951,-0.560418,1432.51,1065.44,110.204,0.220238,0.399806,0.714708,-0.529946,368.724,-5947.42,1692.31,-0.095677,-0.32013,-0.417634,0.844952,-114.135,-5477.77,1669.72,-0.17173,-0.596258,-0.393105,0.678568,326.265,-132.772,73.8168,0.600395,-0.591824,0.461458,0.276272,-17.8113,-289.817,108.169,-0.183254,-0.167747,-0.712052,0.656705,-395.824,-6178.18,1732.93,-0.495645,-0.147275,-0.659506,0.545617,708.667,-462.412,414.296
3756,0,,,,,,,,0.725861,0.388658,0.457279,-0.336105,-235.503,-2749.48,925.945,-0.123205,-0.148808,-0.567239,0.800573,1579.45,957.12,218.232,0.541101,0.352392,0.543545,-0.536272,1431.99,1067.74,109.761,0.216645,0.402746,0.714762,-0.529128,369.299,-5947.94,1692.08,-0.0945908,-0.319432,-0.419531,0.844399,-114.17,-5477.88,1669.6,-0.161296,-0.580943,-0.400381,0.690061,326.626,-133.76,72.6353,0.605494,-0.574689,0.471515,0.284223,-18.2918,-289.079,108.147,-0.186349,-0.166473,-0.711603,0.656644,-395.714,-6178.19,1733.12,-0.46037,-0.133108,-0.725882,0.493394,706.384,-437.401,410.595
3757,0,,,,,,,,0.739623,0.37965,0.424679,-0.358429,-237.495,-2730.64,924.925,-0.170348,-0.166046,-0.573819,0.783672,1582.87,968.455,214.098,0.554385,0.329962,0.5475,-0.532941,1431.05,1069.78,110.052,0.214505,0.411437,0.710198,-0.529457,369.679,-5947.77,1692.08,-0.0942055,-0.317282,-0.420635,0.844703,-114.134,-5478.03,1669.51,-0.168033,-0.579458,-0.391879,0.694568,326.15,-134.455,72.5583,0.610701,-0.561328,0.468286,0.304405,-18.0335,-289.209,107.936,-0.184696,-0.167611,-0.715986,0.652041,-395.642,-6178.12,1733.19,-0.452224,-0.0966473,-0.72824,0.505785,705.955,-412.475,409.643
3758,0,,,,,,,,0.749914,0.341368,0.39571,-0.405598,-227.161,-2689.12,911.598,-0.13672,-0.149393,-0.543175,0.814831,1586.31,979.889,205.591,0.556958,0.335211,0.553536,-0.520606,1429.32,1071.71,109.213,0.203673,0.421488,0.711486,-0.524073,368.11,-5948.11,1691.41,-0.0934483,-0.316201,-0.422781,0.844121,-114.125,-5478.16,1669.4,-0.163008,-0.583374,-0.411411,0.681061,325.286,-134.78,73.1943,0.616932,-0.569682,0.462558,0.284422,-17.873,-289.386,108.268,-0.18447,-0.168378,-0.713355,0.654785,-395.666,-6178.15,1732.99,-0.438615,-0.153397,-0.756448,0.460296,705.626,-385.481,410.539
3759,0,,,,,,,,,,,,,,,-0.134676,-0.105341,-0.500369,0.848762,1591.32,993.014,195.72,0.557247,0.347472,0.564274,-0.500333,1427.17,1073.65,108.742,0.601551,0.343669,0.560486,-0.453745,-209.083,-2614.19,890.873,-0.0963327,-0.312721,-0.424561,0.8442,-114.289,-5477.91,1669.55,-0.156473,-0.586716,-0.424643,0.671535,324.95,-134.502,74.0178,0.619232,-0.573844,0.450861,0.28979,-17.2373,-290.527,108.453,-0.186417,-0.167123,-0.70877,0.659518,-395.578,-6178.22,1732.92,-0.409525,-0.207887,-0.786202,0.413472,705.285,-358.183,413.749
3760,0,,,,,,,,,,,,,,,-0.143112,-0.0989288,-0.466789,0.867087,1595.73,1008.27,185.802,0.566326,0.355643,0.56705,-0.480882,1425.25,1076.22,108.044,,,,,,,,-0.0976112,-0.315644,-0.427724,0.841364,-114.1,-5478.11,1669.19,-0.160085,-0.590868,-0.416926,0.671879,324.651,-134.754,74.4631,0.633672,-0.562039,0.430217,0.312226,-16.9079,-291.087,108.324,-0.186525,-0.164665,-0.711745,0.656896,-395.484,-6178.19,1732.9,,,,,,,
3761,0,,,,,,,,,,,,,,,,,,,,,,0.569636,0.34992,0.567216,-0.480976,1423.18,1079.14,108.245,,,,,,,,-0.094665,-0.316094,-0.427016,0.841891,-114.05,-5478.28,1669.17,-0.161536,-0.591668,-0.415436,0.67175,324.317,-134.024,74.9012,0.632668,-0.567357,0.429727,0.305241,-16.923,-291.002,108.367,-0.18482,-0.165221,-0.71168,0.65731,-395.459,-6178.26,1732.63,,,,,,,
3762,0,,,,,,,,,,,,,,,,,,,,,,0.578333,0.364797,0.562199,-0.465174,1421.32,1081.81,108.116,0.595117,0.33845,0.576467,-0.446064,-175.661,-2488.76,846.487,-0.0944229,-0.313887,-0.425616,0.843451,-113.979,-5478.31,1669.14,-0.163717,-0.599609,-0.398081,0.674683,323.598,-133.939,75.069,0.625454,-0.570395,0.442935,0.295407,-17.1427,-290.482,108.409,-0.185794,-0.16474,-0.711989,0.65682,-395.394,-6178.24,1732.56,,,,,,,
3763,0,,,,,,,,,,,,,,,,,,,,,,0.577918,0.387899,0.56365,-0.444796,1419.49,1084.27,108.268,0.596726,0.339793,0.566562,-0.455485,-214.158,-2540.16,881.44,-0.0915854,-0.313056,-0.42529,0.844237,-113.931,-5478.36,1669.23,-0.157548,-0.602139,-0.399183,0.673246,323.135,-133.817,75.144,0.610112,-0.589236,0.450392,0.278767,-17.0757,-290.306,108.743,-0.186588,-0.164155,-0.712762,0.655903,-395.514,-6178.27,1732.73,,,,,,,
3764,0,,,,,,,,,,,,,,,,,,,,,,0.58676,0.387052,0.56533,-0.431632,1418.08,1085.68,108.361,0.588308,0.322936,0.583898,-0.456803,-245.214,-2577.52,908.185,-0.0914597,-0.313906,-0.425038,0.844062,-113.867,-5478.35,1669.24,-0.161977,-0.608614,-0.382888,0.675833,322.426,-133.512,75.3302,0.607644,-0.591058,0.454925,0.272879,-17.1748,-290.123,108.658,-0.185505,-0.163992,-0.717486,0.651083,-395.545,-6178.28,1732.78,,,,,,,
3765,0,,,,,,,,,,,,,,,-0.158138,-0.148002,-0.273465,0.937179,1606.8,1062.43,146.417,0.578802,0.392421,0.57699,-0.421991,1416.82,1087.7,109.861,0.152442,0.448937,0.861312,-0.182645,711.807,-215.422,398.467,-0.0908481,-0.313477,-0.424718,0.844449,-113.825,-5478.36,1669.31,-0.160997,-0.609885,-0.381933,0.675461,321.977,-133.105,75.6334,0.605749,-0.592254,0.454862,0.274596,-17.6023,-290.258,108.299,-0.187987,-0.164423,-0.717292,0.650476,-395.586,-6178.22,1732.9,,,,,,,
3766,0,,,,,,,,,,,,,,,-0.149959,-0.1675,-0.287715,0.930954,1606.72,1069.98,139.905,0.589275,0.396036,0.563971,-0.42172,1415.28,1088.8,109.493,,,,,,,,-0.0927245,-0.313886,-0.42687,0.843006,-113.789,-5478.17,1669.43,-0.174063,-0.607141,-0.372925,0.679713,321.46,-133.164,75.743,0.612694,-0.588315,0.445474,0.282921,-17.6545,-290.153,108.698,-0.188122,-0.164211,-0.717499,0.650262,-395.572,-6178.22,1732.98,,,,,,,
3767,0,,,,,,,,,,,,,,,-0.137923,-0.196313,-0.304506,0.9218,1605.94,1078.72,132.971,0.583926,0.388929,0.575817,-0.419761,1414.15,1089.79,110.409,,,,,,,,-0.0940892,-0.315103,-0.427943,0.841856,-113.721,-5478.09,1669.44,-0.150085,-0.629686,-0.407108,0.644386,321.152,-132.449,75.2334,0.641314,-0.551141,0.437534,0.305817,-17.4997,-289.503,108.582,-0.187782,-0.163795,-0.718378,0.649494,-395.464,-6178.22,1732.97,,,,,,,
3768,0,,,,,,,,,,,,,,,-0.149852,-0.20869,-0.264403,0.929561,1607.16,1088.69,123.796,0.582936,0.381341,0.58115,-0.420749,1413.16,1090.51,110.632,,,,,,,,-0.0950651,-0.315776,-0.426974,0.841987,-113.651,-5478.04,1669.42,-0.157291,-0.613017,-0.40808,0.657982,321.267,-132.218,76.0828,0.648495,-0.542696,0.432441,0.312939,-17.4006,-289.563,108.727,-0.187647,-0.163266,-0.71744,0.650702,-395.366,-6178.25,1732.84,,,,,,,
3769,0,,,,,,,,,,,,,,,-0.14597,-0.189731,-0.245432,0.939392,1609.95,1098.09,114.798,0.586733,0.387795,0.581361,-0.409119,1412.5,1090.67,110.801,,,,,,,,-0.0962183,-0.315008,-0.425767,0.842754,-113.623,-5477.97,1669.39,-0.154151,-0.611662,-0.414258,0.656123,321.013,-132.186,76.2839,0.649308,-0.538173,0.434441,0.316274,-17.5351,-289.407,108.717,-0.185824,-0.163447,-0.714869,0.654001,-395.257,-6178.26,1732.54,,,,,,,
3770,0,,,,,,,,,,,,,,,,,,,,,,0.591559,0.388691,0.580149,-0.402994,1412.29,1091.07,110.852,,,,,,,,-0.0935574,-0.315246,-0.42221,0.844752,-113.744,-5478.13,1669.34,-0.154583,-0.616013,-0.404509,0.65803,320.483,-132.26,76.4731,0.65504,-0.532664,0.429949,0.3199,-17.4464,-289.654,108.666,-0.185432,-0.163306,-0.714743,0.654285,-395.219,-6178.33,1732.48,,,,,,,
3771,0,,,,,,,,,,,,,,,0.14169,-0.703697,-0.644029,-0.264501,1637.49,1145.27,61.7785,0.593737,0.387076,0.582328,-0.398173,1412.06,1091.78,110.883,0.613109,0.297921,0.580613,-0.445229,-59.695,-2128.31,725.267,-0.0921634,-0.313091,-0.420557,0.84653,-113.825,-5478.2,1669.26,-0.152178,-0.620453,-0.397379,0.658764,320.085,-132.19,76.4121,0.647101,-0.54448,0.435374,0.308629,-17.4804,-289.731,108.466,-0.184919,-0.163173,-0.714377,0.654863,-395.116,-6178.35,1732.54,,,,,,,
3772,0,,,,,,,,,,,,,,,0.160731,-0.703882,-0.635318,-0.274021,1639.75,1151.44,58.6219,0.594612,0.398211,0.582855,-0.384896,1411.88,1092.23,111.004,0.615709,0.303443,0.565193,-0.457582,-45.205,-2090.14,710.405,-0.0905797,-0.311462,-0.420346,0.847405,-113.882,-5478.24,1669.2,-0.151727,-0.623148,-0.398908,0.655391,319.74,-132.393,76.2722,0.645032,-0.545876,0.437513,0.307467,-17.5238,-289.716,108.526,-0.186113,-0.162906,-0.715182,0.653711,-395.042,-6178.28,1732.83,,,,,,,
3773,0,,,,,,,,,,,,,,,0.179615,-0.711153,-0.614066,-0.291414,1641.98,1154.62,56.9919,0.595656,0.386191,0.583611,-0.39427,1411.45,1092.77,111.207,0.604521,0.279026,0.575358,-0.475039,-31.7723,-2051.89,694.586,-0.089578,-0.310023,-0.421505,0.847464,-113.871,-5478.28,1669.15,-0.145935,-0.632626,-0.402367,0.645436,318.832,-132.153,76.3145,0.633438,-0.564947,0.439247,0.294371,-17.1498,-290.242,108.725,-0.186709,-0.163392,-0.7159,0.652633,-394.965,-6178.3,1732.89,,,,,,,
3774,0,,,,,,,,,,,,,,,0.189124,-0.714417,-0.576726,-0.348178,1646.9,1155.12,57.6282,0.599919,0.395176,0.585609,-0.375493,1411.45,1092.75,110.94,,,,,,,,-0.0895576,-0.309935,-0.421735,0.847384,-113.926,-5478.28,1669.09,-0.138495,-0.640359,-0.387669,0.648439,317.832,-131.874,76.8816,0.647139,-0.545709,0.433414,0.309136,-17.5939,-289.643,108.535,-0.186041,-0.163186,-0.717953,0.650617,-394.859,-6178.27,1732.96,,,,,,,
3775,0,,,,,,,,,,,,,,,0.206622,-0.716754,-0.567018,-0.349373,1648.3,1156.16,57.1651,0.602456,0.382563,0.588721,-0.379605,1411.07,1092.92,110.938,,,,,,,,-0.0901672,-0.309292,-0.422836,0.847006,-113.923,-5478.26,1669.11,-0.139724,-0.653586,-0.375511,0.642101,316.993,-131.175,77.4692,0.634768,-0.56247,0.439666,0.295621,-17.3748,-290.185,108.539,-0.187771,-0.161502,-0.7157,0.653019,-394.701,-6178.34,1732.85,,,,,,,
3776,0,,,,,,,,,,,,,,,0.212602,-0.708826,-0.571115,-0.355237,1649.13,1157.52,58.5186,0.601014,0.38232,0.592638,-0.376024,1410.77,1093.05,110.867,,,,,,,,-0.0902788,-0.308992,-0.423415,0.846814,-113.945,-5478.25,1669.15,-0.131691,-0.656929,-0.379714,0.637902,316.176,-130.705,77.3967,0.619647,-0.581788,0.449813,0.274277,-17.3733,-290.303,108.368,-0.186715,-0.161226,-0.712837,0.656512,-394.511,-6178.39,1732.52,,,,,,,
3777,0,,,,,,,,,,,,,,,-0.262286,-0.37275,-0.193599,0.868783,1614.65,1143.77,89.0421,0.596823,0.368777,0.60147,-0.382152,1410.29,1093.24,111.047,,,,,,,,-0.0913592,-0.30889,-0.422562,0.847161,-113.975,-5478.2,1669.19,-0.137047,-0.658181,-0.366557,0.643158,315.744,-130.997,77.3975,0.608495,-0.594749,0.45416,0.264094,-17.2556,-290.5,108.323,-0.183465,-0.159486,-0.713389,0.657253,-394.505,-6178.51,1732.37,,,,,,,
3778,0,,,,,,,,,,,,,,,-0.269938,-0.378677,-0.188212,0.865051,1615.13,1144.18,89.0381,0.593832,0.373602,0.608484,-0.370853,1410.17,1094.34,111.479,,,,,,,,-0.0946297,-0.306723,-0.424825,0.846458,-113.854,-5477.88,1669.33,-0.139815,-0.655271,-0.364024,0.646961,315.324,-131.312,77.1772,0.609073,-0.595793,0.450703,0.266321,-17.197,-290.223,108.49,-0.184949,-0.158437,-0.715984,0.654262,-394.551,-6178.46,1732.6,,,,,,,
3779,0,,,,,,,,,,,,,,,-0.249047,-0.375282,-0.197422,0.870726,1616.22,1143.87,90.1224,0.602751,0.368507,0.605096,-0.367086,1409.37,1094.82,111.108,,,,,,,,-0.0943991,-0.309191,-0.423592,0.846203,-113.928,-5478.02,1669.35,-0.13488,-0.646529,-0.367992,0.654515,315.302,-131.818,77.1582,0.624136,-0.565976,0.451406,0.293866,-18.3806,-288.979,108.65,-0.182193,-0.16063,-0.718103,0.652175,-394.423,-6178.5,1732.32,,,,,,,
3780,0,,,,,,,,,,,,,,,-0.204031,-0.731186,-0.28321,0.586114,32.2844,-1786.47,600.629,0.598412,0.355502,0.618668,-0.364379,1408.61,1095.76,111.631,,,,,,,,-0.0967704,-0.311123,-0.420985,0.846528,-113.868,-5477.84,1669.57,-0.131724,-0.638959,-0.382656,0.654183,314.639,-132.306,77.2113,0.642106,-0.536612,0.439515,0.326457,-18.4156,-288.092,109.752,-0.189059,-0.161071,-0.716333,0.652058,-394.421,-6178.31,1732.68,,,,,,,
3781,0,,,,,,,,,,,,,,,-0.186117,-0.727983,-0.263198,0.605086,45.1409,-1751.11,586.822,0.581617,0.380605,0.621307,-0.361718,1406.5,1096.58,112.572,,,,,,,,-0.0996472,-0.314365,-0.416338,0.847294,-113.804,-5477.47,1670.02,-0.121131,-0.639172,-0.386925,0.65351,313.824,-133.283,77.3097,0.642554,-0.532574,0.437418,0.334895,-18.4492,-288.073,109.798,-0.198353,-0.157907,-0.717888,0.648351,-393.652,-6177.91,1732.85,,,,,,,
3782,0,,,,,,,,,,,,,,,-0.165431,-0.705967,-0.248114,0.642404,54.8165,-1717.82,574.428,0.570756,0.401636,0.629192,-0.342117,1405.26,1097.77,113.657,,,,,,,,-0.100173,-0.319658,-0.412886,0.846941,-113.49,-5476.85,1670.85,-0.109696,-0.658197,-0.383766,0.638332,312.407,-133.263,77.1368,0.638617,-0.546817,0.430121,0.328872,-17.7993,-288.57,109.171,-0.195989,-0.160455,-0.716663,0.649797,-393.691,-6177.86,1732.74,,,,,,,
3783,0,,,,,,,,,,,,,,,-0.182653,-0.700236,-0.225189,0.652378,67.4617,-1681.93,564.543,0.564165,0.380415,0.641607,-0.354039,1404.22,1098.38,114.908,,,,,,,,-0.105202,-0.319249,-0.406017,0.849801,-112.958,-5476.2,1671.92,-0.115899,-0.646221,-0.386378,0.647825,311.675,-134.131,77.9755,0.626227,-0.564751,0.438009,0.311519,-17.8061,-288.79,108.756,-0.198299,-0.159059,-0.7124,0.654113,-393.588,-6177.84,1732.76,,,,,,,
3784,0,,,,,,,,,,,,,,,-0.215407,-0.69736,-0.214177,0.649167,83.095,-1643.36,558.719,0.55549,0.37731,0.650903,-0.354109,1403.26,1098.59,115.24,,,,,,,,-0.109852,-0.320557,-0.400998,0.851103,-112.318,-5475.05,1672.75,-0.108785,-0.653937,-0.380141,0.645,310.456,-134.648,78.3988,0.626325,-0.566365,0.438056,0.30831,-17.596,-288.552,108.931,-0.198637,-0.158214,-0.71212,0.65452,-393.428,-6177.8,1732.66,,,,,,,
3785,0,,,,,,,,,,,,,,,-0.191992,-0.761249,-0.254396,0.564731,102.823,-1605.15,545.51,0.541381,0.384763,0.660615,-0.349932,1402.83,1099.15,115.57,,,,,,,,-0.113169,-0.323353,-0.393835,0.852953,-111.802,-5474.12,1673.48,-0.106956,-0.654437,-0.379949,0.644912,309.338,-135.638,78.6175,0.606975,-0.588958,0.452622,0.282565,-17.5449,-288.082,108.873,-0.1909,-0.160002,-0.712842,0.655601,-393.77,-6177.99,1732.52,,,,,,,
3786,0,,,,,,,,0.658935,0.402619,0.589933,-0.23597,147.769,-1574.94,546.947,,,,,,,,0.538957,0.377694,0.666319,-0.35056,1402.95,1099.31,115.596,,,,,,,,-0.128083,-0.320532,-0.379682,0.85831,-111.622,-5473.92,1673.63,-0.100222,-0.654877,-0.382228,0.6442,308.141,-136.288,79.0606,0.603387,-0.598437,0.457354,0.261963,-17.662,-287.851,109.188,-0.198449,-0.157866,-0.712706,0.654023,-393.251,-6177.66,1732.42,,,,,,,
3787,0,,,,,,,,0.651903,0.392214,0.598574,-0.250797,174.794,-1516.58,522.032,,,,,,,,0.543371,0.368284,0.668241,-0.350097,1403.51,1099.45,115.437,,,,,,,,-0.132664,-0.321943,-0.37457,0.859331,-111.457,-5473.32,1674.38,-0.0867142,-0.659666,-0.399336,0.630755,306.722,-136.448,79.0142,0.605267,-0.593715,0.463062,0.258317,-17.577,-287.611,109.153,-0.192875,-0.158938,-0.713429,0.654643,-393.812,-6177.89,1732.65,,,,,,,
3788,0,,,,,,,,0.653151,0.392111,0.59452,-0.257274,218.038,-1425.25,480.913,,,,,,,,0.54146,0.349324,0.671264,-0.366332,1403.93,1099.55,115.441,,,,,,,,-0.13649,-0.328191,-0.370477,0.858142,-111.719,-5473.12,1675.59,-0.0897085,-0.651474,-0.409146,0.632561,305.355,-137.409,79.4714,0.617645,-0.583389,0.451576,0.272488,-17.466,-287.368,109.368,-0.191676,-0.159159,-0.716049,0.652075,-393.844,-6177.87,1732.8,,,,,,,
3789,0,,,,,,,,0.636931,0.367575,0.61626,-0.281836,205.998,-1438.72,493.608,,,,,,,,0.548843,0.336753,0.669946,-0.369515,1405.45,1099.44,114.605,,,,,,,,-0.129729,-0.340349,-0.36824,0.855413,-112.48,-5473.92,1676.07,-0.0823923,-0.658953,-0.410009,0.625208,303.952,-138.291,79.7103,0.61448,-0.582197,0.454836,0.276738,-17.4007,-287.571,109.373,-0.190908,-0.161328,-0.714632,0.653322,-393.824,-6177.77,1732.66,,,,,,,
3790,0,,,,,,,,0.621416,0.344157,0.635414,-0.302733,216.887,-1411.27,485.719,,,,,,,,0.553752,0.333464,0.669547,-0.365879,1407.29,1099.58,113.897,,,,,,,,-0.124905,-0.347788,-0.364876,0.85458,-113.153,-5474.41,1676.49,-0.0860745,-0.662101,-0.391615,0.633129,302.187,-139.472,79.7535,0.620875,-0.575715,0.453535,0.278158,-17.5457,-287.098,109.346,-0.191965,-0.161674,-0.71192,0.655882,-393.902,-6177.68,1732.81,,,,,,,
3791,0,,,,,,,,0.627519,0.350004,0.630016,-0.294614,263.059,-1313.43,447.084,,,,,,,,0.560502,0.309789,0.666517,-0.381606,1409.54,1099.27,112.731,,,,,,,,-0.133996,-0.340894,-0.361057,0.857598,-113.38,-5474.58,1676.83,-0.0831899,-0.667523,-0.402121,0.621121,301.002,-139.299,79.458,0.620997,-0.561451,0.466189,0.286012,-18.1243,-286.665,108.267,-0.19357,-0.160903,-0.710638,0.65699,-393.852,-6177.69,1732.82,,,,,,,
3792,0,-0.442159,-0.324273,-0.667244,0.504111,234.408,-1357.05,487.362,,,,,,,,,,,,,,,0.576232,0.297328,0.657862,-0.383106,1411.73,1099.2,111.16,,,,,,,,-0.140501,-0.344514,-0.364216,0.853766,-114.182,-5475.6,1676.39,-0.0744094,-0.658689,-0.415725,0.622708,299.886,-139.736,79.6072,0.623423,-0.556271,0.467168,0.28924,-18.0366,-286.526,108.244,-0.194274,-0.160291,-0.71046,0.657123,-393.852,-6177.65,1732.82,,,,,,,
3793,0,,,,,,,,,,,,,,,,,,,,,,0.578562,0.283346,0.661693,-0.383592,1414.15,1099.7,110.191,,,,,,,,-0.137721,-0.344937,-0.356007,0.857503,-114.834,-5476.23,1676.07,-0.0627469,-0.65719,-0.425912,0.618679,298.947,-140.148,79.2578,0.625063,-0.549887,0.465594,0.300237,-18.265,-286.3,108.262,-0.19319,-0.16097,-0.709179,0.658658,-394.007,-6177.59,1732.8,,,,,,,
3794,0,,,,,,,,,,,,,,,,,,,,,,0.591263,0.290068,0.657104,-0.366718,1416.73,1100.2,109.035,,,,,,,,-0.129641,-0.342894,-0.353473,0.860624,-115.223,-5477,1675.38,-0.0724668,-0.6563,-0.422325,0.621016,298.237,-139.897,79.3763,0.619951,-0.554699,0.467227,0.299447,-18.1508,-286.039,108.276,-0.204203,-0.1556,-0.708738,0.6571,-393.346,-6177.3,1732.95,,,,,,,
3795,0,,,,,,,,0.621754,0.351285,0.626362,-0.312556,273.139,-1257.31,460.182,,,,,,,,0.616776,0.272239,0.64601,-0.357972,1419.1,1100.87,108.314,,,,,,,,-0.127535,-0.34174,-0.356202,0.860273,-115.632,-5477.71,1674.74,-0.0720841,-0.654944,-0.420704,0.623586,297.494,-139.596,79.4237,0.616768,-0.560213,0.465521,0.298412,-18.0881,-285.991,108.345,-0.192449,-0.159733,-0.715252,0.652582,-394.002,-6177.6,1732.9,,,,,,,
3796,0,,,,,,,,,,,,,,,,,,,,,,0.619952,0.268612,0.64412,-0.358633,1421.24,1101.08,107.901,,,,,,,,-0.125042,-0.338318,-0.355286,0.862367,-116.152,-5478.51,1674.04,-0.0697267,-0.657586,-0.428883,0.61545,297.203,-138.805,79.2796,0.628142,-0.549326,0.459138,0.304747,-17.9921,-286.198,108.086,-0.191801,-0.159615,-0.715346,0.652698,-394.007,-6177.62,1732.93,,,,,,,
3797,0,,,,,,,,,,,,,,,,,,,,,,0.621801,0.285975,0.639011,-0.351066,1423.21,1101.44,107.701,,,,,,,,-0.119435,-0.338244,-0.359983,0.861242,-116.734,-5479.08,1673.51,-0.088383,-0.653736,-0.411407,0.628937,297.511,-137.829,78.4084,0.636605,-0.548826,0.444114,0.310301,-17.3252,-286.327,107.86,-0.191425,-0.160347,-0.714474,0.653584,-393.971,-6177.6,1732.97,,,,,,,
3798,0,,,,,,,,,,,,,,,,,,,,,,0.611806,0.257848,0.654924,-0.360947,1425.17,1100.69,108.319,,,,,,,,-0.116119,-0.339766,-0.366825,0.858204,-117.345,-5479.56,1673.34,-0.0854818,-0.645805,-0.41489,0.635213,298.324,-137.046,77.9224,0.641509,-0.552239,0.441919,0.296994,-17.1222,-286.416,108.185,-0.191386,-0.159256,-0.714164,0.654202,-393.745,-6177.64,1732.98,,,,,,,
3799,0,,,,,,,,,,,,,,,,,,,,,,0.630621,0.265159,0.633921,-0.360765,1425.83,1100.82,107.294,,,,,,,,-0.119541,-0.335175,-0.368855,0.85867,-117.767,-5479.79,1673.6,-0.104361,-0.632232,-0.404241,0.652672,299.296,-135.602,77.539,0.634352,-0.556939,0.450396,0.290792,-17.0061,-285.528,108.521,-0.188819,-0.161214,-0.714523,0.654075,-393.905,-6177.65,1732.94,,,,,,,
3800,0,,,,,,,,,,,,,,,,,,,,,,0.626421,0.270521,0.635131,-0.361971,1426.61,1100.45,106.935,,,,,,,,-0.117308,-0.342599,-0.370671,0.855259,-118.38,-5480.16,1673.63,-0.115206,-0.631687,-0.408872,0.648477,299.93,-133.745,77.827,0.643199,-0.544648,0.445999,0.301229,-17.1102,-284.578,108.878,-0.185654,-0.159112,-0.712537,0.657653,-393.914,-6177.88,1732.89,,,,,,,
3801,0,-0.268884,0.534632,0.400659,0.693789,356.585,-1054.94,421.046,,,,,,,,,,,,,,,0.628669,0.263221,0.630725,-0.371046,1427.27,1100.88,106.958,,,,,,,,-0.11219,-0.345236,-0.37578,0.852652,-118.862,-5480.47,1673.73,-0.132369,-0.631193,-0.388175,0.658327,299.945,-132.173,77.8685,0.641426,-0.545559,0.447123,0.301694,-16.8294,-284.585,108.996,-0.18228,-0.161131,-0.712808,0.657812,-393.859,-6177.98,1732.54,,,,,,,
3802,0,,,,,,,,,,,,,,,,,,,,,,0.631475,0.259848,0.632838,-0.365013,1428.17,1101.44,107.102,,,,,,,,-0.105978,-0.345916,-0.378153,0.852122,-119.346,-5480.79,1673.85,-0.143299,-0.636336,-0.387027,0.65173,299.886,-130.162,78.3534,0.635265,-0.55664,0.446421,0.295462,-16.4272,-284.605,109.109,-0.186968,-0.157954,-0.712424,0.657682,-393.445,-6177.9,1732.59,,,,,,,
